filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev
1726481565784,MLN,0.3901,0.7,processed,67.9615,39.85,39.85,0.0021
1731496099828,MLN,0.3257,0.7,processed,53.4077,26.4626,26.4626,0.0
Image_3830,MLN,0.9999,1.0,processed,77.5173,33.7823,33.7823,0.0583
1728297023401,MLN,0.4841,0.7,processed,46.3901,29.927,29.927,0.0
1728552130484,MLN,0.4711,0.7,processed,44.9738,33.2789,33.2789,0.0
1729596021423,MLN,0.2164,0.3,processed,38.2607,31.7347,31.7347,0.0136
1726145302679,MLN,0.6703,1.0,processed,7.8635,2.5214,2.5214,0.0
1727156649633,MLN,0.2684,0.7,processed,77.6999,74.9737,74.9737,0.0
1727428405192,MLN,0.4536,0.7,processed,81.3538,59.509,59.509,2.5159
1726220141404,MLN,0.6652,1.0,processed,83.5975,50.5198,50.5198,0.0433
1730460094743,MLN,0.6088,1.0,processed,17.9711,8.0851,8.0851,0.0
1726900616967,MLN,0.3838,0.7,processed,73.8351,55.0189,55.0189,0.0
1726234276774,MLN,0.2887,0.7,processed,58.5235,40.0255,40.0255,0.0
1729515201106,MLN,0.4034,0.7,processed,48.9498,25.4891,25.4891,0.0
1728652283233,MLN,0.4352,0.7,processed,76.9126,49.5095,49.5095,0.0003
1725540408040,MLN,0.5273,1.0,processed,34.9148,20.0075,20.0075,0.0
1732005985371,MLN,0.3216,0.7,processed,74.8723,71.7458,71.7458,0.6507
1727168096101,MLN,0.3069,0.7,processed,63.8883,46.8419,46.8419,0.0
1727780727836,MLN,0.366,0.7,processed,75.4092,70.1415,70.1415,0.0
1726147287744,MLN,0.4183,0.7,processed,76.7862,43.8448,43.8448,0.0
1729496849970,MLN,0.3874,0.7,processed,66.9328,45.159,45.159,0.032
1730453950281,MLN,0.4209,0.7,processed,74.6737,51.1828,51.1828,0.0
Image_3263,MLN,0.055,-1,processed,-1.0,-1.0,-1.0,-1.0
1728560068521,MLN,0.3064,0.7,processed,83.1612,75.692,75.692,0.0
1726578986978,MLN,0.6389,1.0,processed,55.1526,22.9028,22.9028,0.0
1726746508578,MLN,0.4787,0.7,processed,83.054,71.4556,71.4556,0.0056
MLN_2693,MLN,0.984,1.0,processed,54.0361,26.5036,26.5036,0.0014
1711356441897,MLN,0.2249,0.3,processed,40.5581,30.9546,30.9546,0.0
1728984150036,MLN,0.3906,0.7,processed,80.8072,81.5466,81.5466,0.0
1728901698835,MLN,0.3437,0.7,processed,48.6057,17.9551,17.9551,0.0
1728993263388,MLN,0.3475,0.7,processed,22.7791,6.4972,6.4972,0.0
1726152913171,MLN,0.3404,0.7,processed,67.7731,14.7912,14.7912,0.0
1727165552446,MLN,0.5508,1.0,processed,75.2468,75.4871,75.4871,0.0
1712401526173,MLN,0.3397,0.7,processed,72.2792,65.5105,65.5105,0.0079
1731664087752,MLN,0.2728,0.7,processed,36.5574,24.2779,24.2779,0.1041
1729513908749,MLN,0.3627,0.7,processed,77.6922,85.0201,85.0201,0.0
MLN_1319,MLN,0.9193,1.0,processed,41.2687,18.2895,18.2895,0.0002
1730879407974,MLN,0.2806,0.7,processed,81.1611,81.6847,81.6847,0.3792
MLN_2916,MLN,0.6774,1.0,processed,95.4541,78.8037,78.8037,0.0111
1727857979756,MLN,0.5379,1.0,processed,84.8256,79.6898,79.6898,0.0387
1729677681385,MLN,0.2947,0.7,processed,36.1774,24.4597,24.4597,0.0923
1711533080162,MLN,0.2635,0.7,processed,53.3358,2.5607,2.5607,0.0
1713012120152,MLN,0.4838,0.7,processed,32.1477,9.7605,9.7605,0.0
1728469549474,MLN,0.4253,0.7,processed,33.0284,19.603,19.603,0.0116
1726488476564,MLN,0.3921,0.7,processed,62.2345,37.8145,37.8145,0.1187
1727775933924,MLN,0.58,1.0,processed,65.1045,26.4422,26.4422,0.0
1724932992159,MLN,0.3124,0.7,processed,63.0019,55.7279,55.7279,0.0034
1729067905400,MLN,0.562,1.0,processed,77.0241,22.5661,22.5661,0.0534
1727685568894,MLN,,,filtered_bouncer,,,,
1727690955981,MLN,0.3651,0.7,processed,80.886,88.8037,88.8037,0.3283
1721048917848,MLN,0.5177,1.0,processed,91.7311,96.0158,96.0158,0.0
1730295409016,MLN,0.3772,0.7,processed,64.9685,52.8388,52.8388,0.0594
Image_3177,MLN,0.7487,1.0,processed,3.7623,2.2356,2.2356,0.0
1728301731776,MLN,0.3177,0.7,processed,63.5607,49.9591,49.9591,0.0
1728739693074,MLN,0.293,0.7,processed,47.5552,40.9038,40.9038,0.0
1728390161370,MLN,0.3268,0.7,processed,45.9797,40.1912,40.1912,0.0
1725542266537,MLN,0.4587,0.7,processed,84.4732,66.2142,66.2142,0.0
1727859495240,MLN,0.3511,0.7,processed,68.7148,45.6464,45.6464,0.0049
1721296623995,MLN,0.4295,0.7,processed,68.8228,73.4453,73.4453,0.0
1729516448181,MLN,0.4079,0.7,processed,17.3048,8.0003,8.0003,0.0
1730201742506,MLN,0.5708,1.0,processed,77.5923,60.8296,60.8296,0.0
1726728767825,MLN,0.614,1.0,processed,81.0764,46.6907,46.6907,0.0
1727090158978,MLN,0.3636,0.7,processed,52.9442,22.3774,22.3774,0.0
1721816555326,MLN,0.2798,0.7,processed,87.3577,98.6204,98.6204,0.0
1728981593819,MLN,0.4291,0.7,processed,66.6533,35.3209,35.3209,0.0199
1729155540241,MLN,0.6002,1.0,processed,28.3833,21.5243,21.5243,0.1855
1726747421137,MLN,0.3611,0.7,processed,81.5409,27.8063,27.8063,0.0
1727950960141,MLN,0.5181,1.0,processed,95.2965,96.1091,96.1091,0.0
1730972225683,MLN,0.589,1.0,processed,80.8673,70.1968,70.1968,0.0
1727081946574,MLN,0.4094,0.7,processed,90.911,96.4664,96.4664,0.0
1727351507626,MLN,0.5435,1.0,processed,81.6852,42.4428,42.4428,0.0
1728131032081,MLN,0.4353,0.7,processed,68.6277,57.0839,57.0839,0.0
1727089846826,MLN,0.4113,0.7,processed,89.0138,97.2674,97.2674,0.0
1728299411895,MLN,0.4126,0.7,processed,30.0563,14.8807,14.8807,0.0
1730379146748,MLN,0.5131,1.0,processed,62.8138,23.8991,23.8991,0.1221
1729759586419,MLN,0.2357,0.3,processed,60.3034,87.8629,87.8629,0.0
1726578463865,MLN,0.3395,0.7,processed,97.7461,76.4398,76.4398,0.011
1727264036526,MLN,0.3832,0.7,processed,73.5939,44.6598,44.6598,0.0003
1725539837267,MLN,0.3127,0.7,processed,58.6109,45.4691,45.4691,0.0009
1730807013982,MLN,0.3757,0.7,processed,14.1321,0.0813,0.0813,0.0
1730457301095,MLN,,,filtered_bouncer,,,,
1730886524385,MLN,0.3481,0.7,processed,76.9164,68.1109,68.1109,0.0092
1730379705708,MLN,0.2987,0.7,processed,64.0911,27.0626,27.0626,0.2272
1726566899443,MLN,0.2652,0.7,processed,58.1221,67.4131,67.4131,0.001
1730707054259,MLN,0.2536,0.7,processed,6.9675,3.827,3.827,0.0
1731673736391,MLN,0.3559,0.7,processed,48.2279,34.085,34.085,0.0
1729155323897,MLN,0.5547,1.0,processed,18.2468,1.4606,1.4606,0.0
1728656248488,MLN,0.382,0.7,processed,70.2461,47.3853,47.3853,0.0712
1729255274797,MLN,0.4161,0.7,processed,84.6638,50.8984,50.8984,0.0003
MLN_2321,MLN,0.8411,1.0,processed,1.0232,0.3062,0.3062,0.0
1731067808408,MLN,0.4477,0.7,processed,75.7586,30.5859,30.5859,0.0071
1726145275131,MLN,0.4949,0.7,processed,52.2624,21.7116,21.7116,0.0
1729259489858,MLN,0.3972,0.7,processed,83.7322,87.6029,87.6029,0.0
1728727430205,MLN,0.466,0.7,processed,81.9395,78.2501,78.2501,0.0
1731066015190,MLN,0.2741,0.7,processed,63.605,35.9353,35.9353,0.0
1730720298834,MLN,0.3369,0.7,processed,72.3184,31.4989,31.4989,0.0
1731066878375,MLN,0.6379,1.0,processed,91.5923,63.4621,63.4621,0.0
1726483894798,MLN,0.2752,0.7,processed,48.2612,47.6818,47.6818,0.048
1731670912224,MLN,0.2028,0.3,processed,79.3334,36.9611,36.9611,0.5391
1721228218019,MLN,0.458,0.7,processed,19.2695,6.6857,6.6857,0.0
1730534444816,MLN,0.4283,0.7,processed,78.7241,71.7747,71.7747,1.2648
1728909105824,MLN,0.3731,0.7,processed,73.4707,65.8969,65.8969,0.2466
1726823185525,MLN,0.3863,0.7,processed,84.064,92.0593,92.0593,0.0
Image_566,MLN,0.5636,1.0,processed,8.4418,2.0534,2.0534,0.0
1729496476960,MLN,0.4108,0.7,processed,76.3796,41.8137,41.8137,0.0
1730301096246,MLN,0.2738,0.7,processed,22.3029,12.3154,12.3154,0.0
1731574089409,MLN,0.2619,0.7,processed,60.1832,21.0191,21.0191,0.0
1729587207940,MLN,0.4684,0.7,processed,69.5948,53.7355,53.7355,0.0
1727352938208,MLN,0.42,0.7,processed,46.0803,33.8324,33.8324,0.0
1727261072010,MLN,0.3957,0.7,processed,93.6304,66.7423,66.7423,0.0165
1728117171965,MLN,0.4428,0.7,processed,97.2795,99.1033,99.1033,0.5589
1730379676483,MLN,0.4066,0.7,processed,75.6138,60.1658,60.1658,1.6759
1728647903745,MLN,0.5099,1.0,processed,32.6914,22.8893,22.8893,0.0
1727270001226,MLN,0.5998,1.0,processed,81.2111,54.2961,54.2961,0.0
1725534028503,MLN,0.3346,0.7,processed,85.2492,80.4503,80.4503,0.2614
1727700274320,MLN,0.4291,0.7,processed,47.8227,20.3044,20.3044,0.0
1728380880652,MLN,0.2806,0.7,processed,65.469,39.0718,39.0718,0.0019
Image_596,MLN,0.0001,-1,processed,-1.0,-1.0,-1.0,-1.0
1727079801201,MLN,0.6302,1.0,processed,18.0506,9.788,9.788,0.0
1726657612636,MLN,0.3627,0.7,processed,78.7684,35.1821,35.1821,0.0007
1726576090387,MLN,0.2792,0.7,processed,78.8165,75.1645,75.1645,0.1948
1724941332614,MLN,0.3489,0.7,processed,78.3885,54.4784,54.4784,0.0535
1727271458518,MLN,0.7948,1.0,processed,37.2582,25.093,25.093,0.0
1729586460341,MLN,0.3291,0.7,processed,75.7411,88.4014,88.4014,0.5757
1722436116585,MLN,0.3746,0.7,processed,93.004,95.9658,95.9658,0.0
1726653235862,MLN,0.413,0.7,processed,64.0682,30.7392,30.7392,0.0
1727517133167,MLN,0.5344,1.0,processed,38.0799,4.959,4.959,0.0
1730711456399,MLN,0.3789,0.7,processed,57.6347,41.6082,41.6082,1.765
1731589953740,MLN,0.5994,1.0,processed,86.3261,42.5154,42.5154,0.0
1726154380335,MLN,0.5005,1.0,processed,87.2036,74.3012,74.3012,0.613
1727768799033,MLN,0.3268,0.7,processed,83.0376,94.7117,94.7117,0.0
1729156993865,MLN,0.5149,1.0,processed,45.0294,16.9534,16.9534,0.0008
1730729419210,MLN,0.4769,0.7,processed,75.4477,71.6219,71.6219,0.0
MLN_1221,MLN,0.2143,0.3,processed,41.2217,33.4119,33.4119,0.0
1726045065177,MLN,0.3763,0.7,processed,79.7558,63.1007,63.1007,0.0
1730379229302,MLN,0.2447,0.3,processed,45.3989,14.8,14.8,0.0065
1726219142261,MLN,0.3322,0.7,processed,74.7164,31.5174,31.5174,0.0289
1726060070185,MLN,0.5351,1.0,processed,51.2323,29.7841,29.7841,0.0037
1728465125775,MLN,0.4309,0.7,processed,5.7977,0.0114,0.0114,0.0
1728558059649,MLN,0.3883,0.7,processed,61.5212,40.3571,40.3571,0.0
1729591550109,MLN,0.2279,0.3,processed,5.6124,1.5406,1.5406,0.0
1730728174551,MLN,0.2369,0.3,processed,85.8228,80.7189,80.7189,0.0
1725007213499,MLN,0.6076,1.0,processed,80.2926,57.3445,57.3445,0.0
1728551132871,MLN,0.5927,1.0,processed,19.0584,10.578,10.578,0.0056
1731664952271,MLN,0.3702,0.7,processed,76.2697,61.7883,61.7883,0.2258
1727359123738,MLN,0.3199,0.7,processed,87.0825,91.5415,91.5415,0.0
MLN_1893,MLN,0.6647,1.0,processed,94.8637,41.1958,41.1958,0.0061
1728562808470,MLN,0.4459,0.7,processed,44.182,24.4949,24.4949,0.0
1729089334757,MLN,0.3262,0.7,processed,73.8591,61.4252,61.4252,0.0
1731317960058,MLN,0.369,0.7,processed,67.0861,35.8379,35.8379,0.0
1728979941290,MLN,0.5448,1.0,processed,64.5745,60.181,60.181,0.0
1726904170405,MLN,0.3065,0.7,processed,65.8362,30.9183,30.9183,0.0
1731152458052,MLN,0.3148,0.7,processed,37.0256,18.2225,18.2225,0.0
1728297713835,MLN,0.4313,0.7,processed,76.2052,41.5322,41.5322,0.0
1727088304654,MLN,0.8664,1.0,processed,88.5379,71.0215,71.0215,0.0002
1728033249201,MLN,0.442,0.7,processed,79.0331,65.2961,65.2961,0.0
1728466014560,MLN,0.3378,0.7,processed,57.2503,53.7363,53.7363,0.0422
1711532901726,MLN,0.4129,0.7,processed,72.1979,69.3407,69.3407,0.0003
1729157477447,MLN,0.4232,0.7,processed,51.9643,34.2048,34.2048,0.0
1728469144479,MLN,0.6478,1.0,processed,38.4232,23.0489,23.0489,0.006
1731584206493,MLN,0.529,1.0,processed,89.535,58.1849,58.1849,0.0
1730190146828,MLN,0.4239,0.7,processed,83.3365,67.3385,67.3385,0.0959
1729254027636,MLN,0.3055,0.7,processed,41.2791,16.9292,16.9292,0.0
1729260017693,MLN,0.4689,0.7,processed,70.4517,38.686,38.686,0.0597
1727690380699,MLN,0.4628,0.7,processed,81.1138,73.9259,73.9259,0.0
1731138848020,MLN,0.3751,0.7,processed,61.0892,38.6958,38.6958,0.0018
1711455182343,MLN,0.1888,0.3,processed,20.8849,31.779,31.779,0.0
1728995611266,MLN,0.3475,0.7,processed,58.1146,49.0206,49.0206,0.0
1728301371788,MLN,0.4622,0.7,processed,75.8885,44.436,44.436,0.0
1728391311298,MLN,0.4568,0.7,processed,64.7422,60.699,60.699,0.0076
1727857951918,MLN,0.4109,0.7,processed,85.6156,95.563,95.563,0.0
1712572375270,MLN,0.5094,1.0,processed,4.4652,2.6593,2.6593,0.0
1726489350793,MLN,0.3375,0.7,processed,70.3668,51.4997,51.4997,0.0
1726150128554,MLN,0.3293,0.7,processed,12.6539,1.4461,1.4461,0.0
1730703575939,MLN,0.174,0.3,processed,15.4969,11.6001,11.6001,0.0
1730450234372,MLN,0.4052,0.7,processed,95.8322,62.7228,62.7228,0.0003
1726555937077,MLN,0.4362,0.7,processed,91.0082,67.4787,67.4787,0.0018
1729502200542,MLN,0.6473,1.0,processed,82.6398,66.2177,66.2177,0.0
MLN_767,MLN,0.6851,1.0,processed,54.3296,20.4903,20.4903,0.0012
1729325691317,MLN,0.3945,0.7,processed,90.2888,87.3719,87.3719,0.003
1730364318656,MLN,0.2745,0.7,processed,68.0844,65.2059,65.2059,0.2424
1729159471856,MLN,0.4051,0.7,processed,83.4258,91.3657,91.3657,0.0273
1730806411625,MLN,0.5036,1.0,processed,73.3839,76.4769,76.4769,1.9707
1728729492447,MLN,0.3821,0.7,processed,73.7809,48.7228,48.7228,0.0003
1726651031585,MLN,0.5927,1.0,processed,81.9342,64.767,64.767,0.0
1729258523648,MLN,0.4341,0.7,processed,86.6448,86.8374,86.8374,0.0
1726225738246,MLN,0.5305,1.0,processed,79.0139,43.5193,43.5193,0.0121
1727266708176,MLN,0.6007,1.0,processed,94.5723,86.5662,86.5662,0.0
MLN_1666,MLN,0.8507,1.0,processed,23.6028,8.5835,8.5835,0.0
1727257333026,MLN,0.337,0.7,processed,81.4246,61.8369,61.8369,0.0
1728120108574,MLN,0.4638,0.7,processed,81.5899,52.276,52.276,0.0287
1731590438124,MLN,0.4459,0.7,processed,81.3531,69.4572,69.4572,0.003
1728979562608,MLN,,,filtered_bouncer,,,,
1731593234121,MLN,0.4854,0.7,processed,66.7265,24.5908,24.5908,0.0011
1727355381809,MLN,0.3286,0.7,processed,66.0201,35.7009,35.7009,0.0
1727868187733,MLN,0.5152,1.0,processed,93.9467,99.8644,99.8644,0.0
1730972237658,MLN,0.6524,1.0,processed,78.9295,68.165,68.165,0.0
1730971698989,MLN,0.2784,0.7,processed,84.9707,65.9328,65.9328,0.6958
1730882540246,MLN,0.29,0.7,processed,48.8662,46.8251,46.8251,0.0
1731490131707,MLN,0.4995,0.7,processed,37.449,27.3074,27.3074,0.0
1713358612144,MLN,0.3706,0.7,processed,57.2541,30.463,30.463,0.0
1727700516132,MLN,0.3247,0.7,processed,88.8326,82.7218,82.7218,0.0
1728656126819,MLN,0.3897,0.7,processed,70.391,31.6517,31.6517,0.0
1726056056025,MLN,0.4365,0.7,processed,72.3859,48.0467,48.0467,0.0
1729504919316,MLN,0.3592,0.7,processed,80.4502,63.05,63.05,0.0097
1728549799859,MLN,0.3742,0.7,processed,12.072,4.9135,4.9135,0.0
1727083221658,MLN,0.5,1.0,processed,55.2356,32.8255,32.8255,0.0
MLN_3129,MLN,0.6299,1.0,processed,67.3236,38.3359,38.3359,0.0012
1728886511397,MLN,0.3491,0.7,processed,73.6676,73.259,73.259,0.021
1722076729928,MLN,0.295,0.7,processed,45.5612,26.3597,26.3597,0.0027
1728891040367,MLN,0.4565,0.7,processed,51.1315,23.3854,23.3854,0.0
1730453770076,MLN,0.3803,0.7,processed,66.6983,43.3167,43.3167,0.3969
1730718837962,MLN,0.4148,0.7,processed,68.2496,40.3789,40.3789,0.0006
1727435732626,MLN,0.4538,0.7,processed,53.8642,20.8771,20.8771,0.0
1722436026186,MLN,0.496,0.7,processed,96.4445,90.0679,90.0679,0.0
1728981298737,MLN,0.4912,0.7,processed,42.1012,31.8284,31.8284,0.0014
1727436890678,MLN,0.4947,0.7,processed,96.3199,96.3543,96.3543,0.0
1728898101542,MLN,0.4478,0.7,processed,57.211,47.731,47.731,0.0
1729507877209,MLN,0.4935,0.7,processed,55.006,24.9368,24.9368,0.0016
1730703537843,MLN,0.2246,0.3,processed,64.4761,59.8606,59.8606,0.1894
1712744404590,MLN,0.4977,0.7,processed,84.564,92.7839,92.7839,0.0
1730881840705,MLN,0.5845,1.0,processed,57.218,25.0837,25.0837,0.0
1727253770143,MLN,0.3544,0.7,processed,73.8398,67.3316,67.3316,0.0
1728297621408,MLN,0.3402,0.7,processed,53.6335,31.6897,31.6897,0.0
1727085693101,MLN,0.3484,0.7,processed,45.1922,45.1638,45.1638,0.0
1729164925848,MLN,0.5605,1.0,processed,35.1203,11.5968,11.5968,0.0
1727778179980,MLN,0.4566,0.7,processed,69.5748,59.1885,59.1885,0.0
1726568783525,MLN,0.4007,0.7,processed,54.7713,18.4177,18.4177,0.0263
Image_1512,MLN,0.7498,1.0,processed,2.2486,1.0909,1.0909,0.0
1727264477084,MLN,0.2762,0.7,processed,80.204,99.6095,99.6095,0.0
1726746961851,MLN,0.4901,0.7,processed,5.2914,0.3488,0.3488,0.0
1721296326084,MLN,0.4808,0.7,processed,32.5686,28.6728,28.6728,0.0
1728640597614,MLN,0.3984,0.7,processed,94.9756,62.4235,62.4235,0.0
1728645389002,MLN,0.5146,1.0,processed,40.5824,20.4382,20.4382,0.0008
1728480425374,MLN,0.4614,0.7,processed,30.389,9.2073,9.2073,0.0
1731669649336,MLN,0.5846,1.0,processed,75.9766,19.7628,19.7628,0.0
1727780821721,MLN,0.1421,-1,processed,-1.0,-1.0,-1.0,-1.0
1713000916448,MLN,0.3985,0.7,processed,4.4454,2.0671,2.0671,0.0
1727688905021,MLN,0.5298,1.0,processed,80.757,52.9074,52.9074,0.0
1728568896790,MLN,0.3517,0.7,processed,45.7831,27.585,27.585,0.5273
1730375757094,MLN,,,filtered_bouncer,,,,
1727439931895,MLN,0.5028,1.0,processed,28.8474,15.9591,15.9591,0.0
1727168131328,MLN,0.4941,0.7,processed,75.3285,73.2354,73.2354,0.0
1730973923731,MLN,0.3705,0.7,processed,85.6182,10.7525,10.7525,0.0
1729163119890,MLN,0.3693,0.7,processed,24.7645,21.5871,21.5871,0.0116
1729154303672,MLN,0.601,1.0,processed,77.0068,33.2453,33.2453,0.2003
1726832983015,MLN,0.4207,0.7,processed,77.8362,40.2228,40.2228,0.0
1726658850830,MLN,0.3961,0.7,processed,69.6444,65.0967,65.0967,0.0862
1727946420808,MLN,0.2837,0.7,processed,75.0828,67.9516,67.9516,0.0066
1722512825053,MLN,0.7114,1.0,processed,70.3789,50.2349,50.2349,0.0
1728650799519,MLN,0.5938,1.0,processed,64.3426,16.6319,16.6319,0.0076
1727351726865,MLN,0.3902,0.7,processed,78.6033,97.9953,97.9953,0.0
1727867767360,MLN,0.4098,0.7,processed,73.8333,64.4248,64.4248,0.0
1729087116194,MLN,0.2566,0.7,processed,39.728,24.857,24.857,0.0083
Image_1516,MLN,0.7496,1.0,processed,22.0562,9.6951,9.6951,0.0
1729500892520,MLN,0.3301,0.7,processed,85.313,71.839,71.839,0.7932
1729244169305,MLN,,,filtered_bouncer,,,,
Image_1846,MLN,0.748,1.0,processed,99.9032,80.7382,80.7382,0.0
1727770973870,MLN,0.2803,0.7,processed,88.1664,99.6756,99.6756,0.0
MLN_2076,MLN,0.7764,1.0,processed,28.8888,8.3798,8.3798,0.0248
1728645131691,MLN,0.3993,0.7,processed,54.7593,33.6576,33.6576,0.0
1728723708829,MLN,0.3304,0.7,processed,78.7462,97.1702,97.1702,1.063
1730379088560,MLN,0.3773,0.7,processed,48.3671,12.8346,12.8346,0.0
1724147044371,MLN,0.3615,0.7,processed,23.9414,7.1093,7.1093,0.0
1728899268564,MLN,0.2014,0.3,processed,89.2896,80.8113,80.8113,0.0
1730724071824,MLN,0.3976,0.7,processed,61.7876,23.2771,23.2771,0.005
Image_2442,MLN,1.0,1.0,processed,73.8228,45.9441,45.9441,0.013
1726129373447,MLN,0.4486,0.7,processed,86.9243,56.355,56.355,0.3525
1727262260704,MLN,0.3229,0.7,processed,73.6312,84.057,84.057,0.0
1729940680803,MLN,0.2166,0.3,processed,88.15,80.4615,80.4615,0.0006
1731138952751,MLN,0.3289,0.7,processed,61.7343,55.7454,55.7454,0.0
1731418725997,MLN,0.4111,0.7,processed,89.3443,52.6237,52.6237,1.3156
1728383290025,MLN,0.5525,1.0,processed,73.1909,41.8956,41.8956,0.0
1731663084042,MLN,0.347,0.7,processed,51.3881,42.5735,42.5735,0.0865
1725025957577,MLN,0.3623,0.7,processed,55.4228,4.5375,4.5375,0.0
1724940546478,MLN,0.4674,0.7,processed,69.659,43.0154,43.0154,0.0154
1729082675650,MLN,0.5647,1.0,processed,11.0897,4.861,4.861,0.0
1727172578635,MLN,0.4223,0.7,processed,72.2993,76.2225,76.2225,0.0
1728982113893,MLN,0.4296,0.7,processed,74.3382,56.3606,56.3606,0.0
1728042920093,MLN,0.3541,0.7,processed,86.3378,90.3371,90.3371,2.3363
1727345573298,MLN,0.3675,0.7,processed,32.2922,12.5654,12.5654,0.0
1729254935940,MLN,0.348,0.7,processed,71.4178,68.8629,68.8629,0.1099
1729503122216,MLN,0.4225,0.7,processed,57.5072,45.769,45.769,0.0467
1729676474291,MLN,0.3464,0.7,processed,78.2896,86.2646,86.2646,0.0
1717063867114,MLN,0.3884,0.7,processed,22.6671,4.3965,4.3965,0.0
1729155457336,MLN,0.3745,0.7,processed,78.574,63.5219,63.5219,0.6498
1728719548479,MLN,0.4799,0.7,processed,44.8935,36.3067,36.3067,0.0
1721214705722,MLN,0.5484,1.0,processed,7.8513,2.5044,2.5044,0.0
1721902159892,MLN,0.3662,0.7,processed,48.6023,44.6254,44.6254,0.1798
1726225239800,MLN,0.4085,0.7,processed,79.0301,59.6614,59.6614,0.03
Image_2232,MLN,0.7492,1.0,processed,100.0,94.3322,94.3322,0.0
1730379308059,MLN,0.3081,0.7,processed,34.4126,27.6593,27.6593,0.0056
1729159111809,MLN,0.4546,0.7,processed,23.4956,14.0792,14.0792,0.0003
1728299984204,MLN,0.4906,0.7,processed,95.0053,99.9845,99.9845,0.0
Image_385,MLN,0.0409,-1,processed,-1.0,-1.0,-1.0,-1.0
MLN_588,MLN,0.7304,1.0,processed,85.5582,54.7974,54.7974,0.0878
1729694443884,MLN,0.2876,0.7,processed,56.0738,49.0104,49.0104,0.9769
1729168048704,MLN,0.5222,1.0,processed,79.3016,64.7561,64.7561,0.0
1728653876795,MLN,0.3211,0.7,processed,76.9742,23.0472,23.0472,0.0
1726570213026,MLN,0.6132,1.0,processed,45.5453,19.0926,19.0926,0.0
1730184855254,MLN,0.4124,0.7,processed,42.9946,32.6745,32.6745,0.0
1730196573614,MLN,0.2785,0.7,processed,82.9418,67.3969,67.3969,0.1661
1727079375226,MLN,0.3616,0.7,processed,82.1894,45.7703,45.7703,0.683
1727426292491,MLN,0.5625,1.0,processed,95.6733,92.9125,92.9125,0.0
1732185689651,MLN,,,filtered_bouncer,,,,
1726751511155,MLN,0.5028,1.0,processed,79.4244,28.683,28.683,0.0045
1727090821517,MLN,0.2825,0.7,processed,81.2807,96.6627,96.6627,0.0
MLN_2638,MLN,0.7691,1.0,processed,29.793,11.1341,11.1341,0.0
1727345964559,MLN,0.2508,0.7,processed,83.1226,90.5473,90.5473,0.0
1729863595969,MLN,0.4626,0.7,processed,48.4813,34.906,34.906,0.0
1727269612891,MLN,0.4467,0.7,processed,83.7577,83.8771,83.8771,0.0006
1730723933733,MLN,0.2448,0.3,processed,49.1677,35.8459,35.8459,0.0
1712395880264,MLN,0.5123,1.0,processed,0.2192,0.0029,0.0029,0.0
Image_2242,MLN,0.7429,1.0,processed,99.734,74.2805,74.2805,0.0
1730532435295,MLN,0.3704,0.7,processed,53.0982,23.3053,23.3053,0.0641
1727268435492,MLN,0.5119,1.0,processed,29.6269,10.7892,10.7892,0.0
1728385650082,MLN,0.3509,0.7,processed,71.4088,69.2491,69.2491,0.0
1730800271591,MLN,0.5461,1.0,processed,61.6251,30.8539,30.8539,0.0803
1729170997200,MLN,0.4322,0.7,processed,19.8688,14.3202,14.3202,0.0025
1729846797602,MLN,0.3022,0.7,processed,33.6447,13.2969,13.2969,0.0
1727686334543,MLN,0.3448,0.7,processed,88.88,66.9183,66.9183,0.0
1727439943047,MLN,0.5411,1.0,processed,39.61,10.9644,10.9644,0.0
1729768697483,MLN,0.3471,0.7,processed,58.2998,50.0714,50.0714,0.025
Image_1864,MLN,0.7399,1.0,processed,79.7123,37.9755,37.9755,0.0
1731666191516,MLN,0.4212,0.7,processed,74.8904,80.2246,80.2246,0.2454
